"364","お願い魅惑のターゲット〜マンゴープリンMix〜","EPCE-5496","2007-09-05","シングル","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5496/","0"
"365","鳴り始めた恋のBell","EPCE-5494","2007-09-12","シングル","音楽ガッタス","http://www.up-front-works.jp/release/detail/EPCE-5494/","0"
"366","How to use SEXY","PKCP-5094","2007-09-19","オリジナルアルバム","後藤真希","http://www.up-front-works.jp/release/detail/PKCP-5094/","0"
"367","相愛太鼓","PKCP-2028","2007-09-26","シングル","前田有紀","http://www.up-front-works.jp/release/detail/PKCP-2028/","0"
"368","じゃじゃ馬パラダイス","PKCP-5097","2007-09-26","シングル","美勇伝","http://www.up-front-works.jp/release/detail/PKCP-5097/","0"
"369","だんな様","EPCE-5500","2007-10-10","シングル","中澤裕子","http://www.up-front-works.jp/release/detail/EPCE-5500/","0"
"370","ダブル レインボウ","EPCE-5501","2007-10-10","オリジナルアルバム","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5501/","0"
"371","都会っ子 純情","EPCE-5502","2007-10-17","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5502/","0"
"372","モーニング娘。 ALL SINGLES COMPLETE 〜10th ANNIVERSARY〜","EPCE-5505","2007-10-24","ベストアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5505/","0"
"373","息を重ねましょう","HKCN-50060","2007-10-24","シングル","安倍なつみ","http://www.up-front-works.jp/release/detail/HKCN-50060/","0"
"374","ホントのじぶん","PCCA-02552","2007-10-31","シングル","Buono!","https://mdb.tower.jp/release/11288298/%E3%83%9B%E3%83%B3%E3%83%88%E3%81%AE%E3%81%98%E3%81%B6%E3%82%93--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"375","チャンス!","EPCE-5510","2007-11-07","シングル","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5510/","0"
"376","勝利のBIG WAVE!!!","EPCE-5512","2007-11-14","シングル","アテナ＆ロビケロッツ","http://www.up-front-works.jp/release/detail/EPCE-5512/","0"
"377","みかん","EPCE-5514","2007-11-21","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5514/","0"
"378","美勇伝 シングルベスト9 Vol.1 おまけつき","PKCP-5103","2007-11-21","ベストアルバム","美勇伝","http://www.up-front-works.jp/release/detail/PKCP-5103/","0"
"379","付き合っているのに片思い","PKCP-5106","2007-11-28","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5106/","0"
"380","やったろうぜ!","EPCE-5523","2007-12-05","シングル","音楽ガッタス","http://www.up-front-works.jp/release/detail/EPCE-5523/","0"
"381","FRUITY KILLER TUNE","EPCE-5439","2007-12-12","ベストアルバム","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5439/","0"
"382","メロンジュース","EPCE-5526","2007-12-12","ミニアルバム","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5526/","0"
"383","プッチベスト8","EPCE-5527","2007-12-12","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5527/","0"
"384","きらりん☆ランド","EPCE-5528","2007-12-19","オリジナルアルバム","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5528/","0"
"385","16歳の恋なんて","HKCN-50061","2008-01-16","シングル","安倍なつみ＆矢島舞美","http://www.up-front-works.jp/release/detail/HKCN-50061/","0"
"386","1st GOODSAL","EPCE-5534","2008-02-06","オリジナルアルバム","音楽ガッタス","http://www.up-front-works.jp/release/detail/EPCE-5534/","0"
"387","恋愛♥ライダー","PCCA-02602","2008-02-06","シングル","Buono!","https://mdb.tower.jp/release/11344868/%E6%81%8B%E6%84%9B%E3%83%A9%E3%82%A4%E3%83%80%E3%83%BC--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"388","青春!LOVE ランチ","EPCE-5536","2008-02-13","シングル","アテナ＆ロビケロッツ","http://www.up-front-works.jp/release/detail/EPCE-5536/","0"
"389","Café Buono!","PCCA-02621","2008-02-20","オリジナルアルバム","Buono!","https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"390","LALALA 幸せの歌","EPCE-5531","2008-02-27","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5531/","0"
"391","3rd〜LOVE エスカレーション!〜","EPCE-5545","2008-03-12","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5545/","0"
"392","ジンギスカン","PKCP-5112","2008-03-12","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5112/","0"
"393","カリスマ・綺麗","EPCE-5548","2008-03-19","シングル","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5548/","0"
"394","越えろ!楽天イーグルス","TGCS-4850","2008-03-20","インディーズシングル","℃-ute","http://www.up-front-works.jp/release/detail/TGCS-4850/","0"
"395","リゾナント ブルー","EPCE-5540","2008-04-16","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5540/","0"
"396","涙の色","EPCE-5553","2008-04-23","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5553/","0"
"397","置き手紙","PKCP-2036","2008-04-23","シングル","藤本美貴","http://www.up-front-works.jp/release/detail/PKCP-2036/","0"
"398","なんにも言わずに I LOVE YOU ","PKCP-5116","2008-04-23","シングル","美勇伝","http://www.up-front-works.jp/release/detail/PKCP-5116/","0"
"399","アナタボシ","EPCE-5556","2008-04-30","シングル","MilkyWay","http://www.up-front-works.jp/release/detail/EPCE-5556/","0"
"400","Kiss! Kiss! Kiss! ","PCCA-02672","2008-05-14","シングル","Buono!","https://mdb.tower.jp/release/11365626/Kiss!Kiss!Kiss!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"401","きずな","EPCE-5558","2008-05-21","シングル","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5558/","0"
"402","C＼C （シンデレラ＼コンプレックス）","EPCE-5559","2008-06-11","シングル","High-King","http://www.up-front-works.jp/release/detail/EPCE-5559/","0"
"403","マノピアノ","TGCS-5025","2008-06-29","インディーズシングル","真野恵里菜","http://www.up-front-works.jp/release/detail/TGCS-5025/","0"
"404","行け 行け モンキーダンス","PKCP-5119","2008-07-09","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5119/","0"
"405","パパンケーキ","EPCE-5563","2008-07-16","シングル","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5563/","0"
"406","江戸の手毬唄Ⅱ","EPCE-5566","2008-07-30","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5566/","0"
"407","ガチンコでいこう!","PCCA-02731","2008-08-20","シングル","Buono!","https://mdb.tower.jp/release/11387782/%E3%82%AC%E3%83%81%E3%83%B3%E3%82%B3%E3%81%A7%E3%81%84%E3%81%93%E3%81%86%EF%BC%81--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"408","Come Together","EPCE-5575","2008-09-10","シングル","音楽ガッタス","http://www.up-front-works.jp/release/detail/EPCE-5575/","0"
"409","5 (FIVE)","PKCP-5123","2008-09-10","オリジナルアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5123/","0"
"410","ジンギスカン タルタルミックス","PKCP-5122","2008-09-17","シングル","ジンギスカン×Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5122/","0"
"411","ペッパー警部","EPCE-5576","2008-09-24","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5576/","0"
"412","ラッキーオーラ","TGCS-5085","2008-10-04","インディーズシングル","真野恵里菜","http://www.up-front-works.jp/release/detail/TGCS-5085/","0"
"413","タンタンターン!","EPCE-5580","2008-10-29","シングル","MilkyWay","http://www.up-front-works.jp/release/detail/EPCE-5580/","0"
"414","MADAYADE","PKCP-5127","2008-11-05","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5127/","0"
"415","ロッタラロッタラ","PCCA-02775","2008-11-12","シングル","Buono!","https://mdb.tower.jp/release/11403255/%E3%83%AD%E3%83%83%E3%82%BF%E3%83%A9%E3%80%80%E3%83%AD%E3%83%83%E3%82%BF%E3%83%A9--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"416","Kill Me Kiss Me","GOTH-1007","2008-11-19","ミニアルバム","HANGRY & ANGRY","https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me","0"
"417","COVER YOU","EPCE-5585","2008-11-26","カバーアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5585/","0"
"418","FOREVER LOVE","EPCE-5586","2008-11-26","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5586/","0"
"419","スクリーン","HKCN-50067","2008-12-03","シングル","安倍なつみ","http://www.up-front-works.jp/release/detail/HKCN-50067/","0"
"420","プッチベスト9","EPCE-5590","2008-12-10","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5590/","0"
"421","Legend","EPCE-5591","2008-12-10","ベストアルバム","中澤裕子","http://www.up-front-works.jp/release/detail/EPCE-5591/","0"
"422","プッチモニ／タンポポ　メガベスト","EPCE-5593","2008-12-10","ベストアルバム","タンポポ/プッチモニ","http://www.up-front-works.jp/release/detail/EPCE-5593/","0"
"423","太陽とシスコムーン／T&Cボンバー メガベスト","EPCE-5595","2008-12-10","ベストアルバム","太陽とシスコムーン/T&Cボンバー","http://www.up-front-works.jp/release/detail/EPCE-5595/","0"
"424","カントリー娘。 メガベスト","EPCE-5597","2008-12-10","ベストアルバム","カントリー娘。","http://www.up-front-works.jp/release/detail/EPCE-5597/","0"
"425","MEGA MELON","EPCE-5600","2008-12-10","ベストアルバム","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5600/","0"
"426","ハロー! プロジェクト シャッフルユニット メガベスト","EPCE-5602","2008-12-10","ベストアルバム","V.A.","http://www.up-front-works.jp/release/detail/EPCE-5602/","0"
"427","ハロー! プロジェクト スペシャルユニット メガベスト","EPCE-5604","2008-12-10","ベストアルバム","V.A.","http://www.up-front-works.jp/release/detail/EPCE-5602/","0"
"428","安倍なつみ 〜Best Selection〜 15色の似顔絵たち","HKCN-50070","2008-12-10","ベストアルバム","安倍なつみ","http://www.up-front-works.jp/release/detail/HKCN-50070/","0"
"429","みんなのたまご","PCCA-02784","2008-12-10","シングル","しゅごキャラエッグ!","http://www.helloproject.com/release/detail/PCCA-02784/","0"
"430","ラララ-ソソソ","TGCS-5086","2008-12-13","インディーズシングル","真野恵里菜","http://www.up-front-works.jp/release/detail/TGCS-5086/","0"
"431","きらりと冬","EPCE-5606","2008-12-17","オリジナルアルバム","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5606/","0"
"432","Berryz工房 スッペシャル ベスト Vol.1","PKCP-5130","2009-01-14","ベストアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5130/","0"
"433","想いあふれて","EPCE-5611","2009-01-21","オリジナルアルバム","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5611/","0"
"434","co・no・mi・chi","PCCA-02818","2009-01-21","シングル","Buono!","https://mdb.tower.jp/release/11459479/co%E3%83%BBno%E3%83%BBmi%E3%83%BBchi--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"435","④憧れ My STAR","EPCE-5612","2009-01-28","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5612/","0"
"436","1st最高!","TGCS-5402","2009-01-31","ミニアルバム","アイスクリー娘。","https://musicbrainz.org/release/04cece30-0d85-4f42-b423-05ef362a1495","0"
"437","はぴ☆はぴ サンデー!","EPCE-5615","2009-02-04","シングル","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5615/","0"
"438","チョコレート魂","EPCE-5617","2009-02-11","シングル","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5617/","0"
"439","Buono!2","PCCA-02839","2009-02-11","オリジナルアルバム","Buono!","https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb","0"
"440","泣いちゃうかも","EPCE-5618","2009-02-18","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5618/","0"
"441","しゅごしゅご!","PCCA-02850","2009-02-25","シングル","しゅごキャラエッグ!","http://www.helloproject.com/release/detail/PCCA-02850/","0"
"442","ケンチャナ 〜大丈夫〜","PKCP-2043","2009-02-25","シングル","前田有紀","http://www.up-front-works.jp/release/detail/PKCP-2043/","0"
"443","抱きしめて 抱きしめて","PKCP-5133","2009-03-11","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5133/","0"
"444","きらりん☆レボリューション・ソング・セレクション5","EPCE-5628","2009-03-18","ミニアルバム","V.A.","http://www.up-front-works.jp/release/detail/EPCE-5626/?sp=sp","1"
"445","プラチナ 9 DISC","EPCE-5629","2009-03-18","オリジナルアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5629/","0"
"446","乙女の祈り","HKCN-50072","2009-03-18","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50072/","0"
"447","青春 僕/青春 俺","HKCN-50077","2009-03-25","シングル","矢口真里/エアバンド","http://www.up-front-works.jp/release/detail/HKCN-50077/","0"
"448","ベスト☆きらり","EPCE-5623","2009-03-31","ベストアルバム","月島きらり starring 久住小春(モーニング娘。)","http://www.up-front-works.jp/release/detail/EPCE-5623/","0"
"449","Bye Bye Bye!","EPCE-5632","2009-04-15","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5632/","0"
"450","MY BOY","PCCA-02923","2009-04-29","シングル","Buono!","https://mdb.tower.jp/release/11478777/MY-BOY-%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"451","しょうがない 夢追い人","EPCE-5637","2009-05-13","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5637/","0"
"452","はじめての経験","HKCN-50079","2009-05-20","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50079/","0"
"453","おまかせ♪ガーディアン","PCCA-02911","2009-05-27","シングル","ガーディアンズ4","http://www.helloproject.com/release/detail/PCCA-02911/","0"
"454","青春バスガイド/ライバル","PKCP-5138","2009-06-03","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5138/","0"
"455","ぁまのじゃく","GFCG-11601","2009-06-07","インディーズシングル","S/mileage","http://www.helloproject.com/release/detail/GFCG-11601/","0"
"456","DON'T SAY GOOD-BYE","TGCS-5664","2009-06-24","インディーズシングル","メロン記念日×BEAT CRUSADERS","http://www.up-front-works.jp/release/detail/TGCS-5664/","1"
"457","暑中お見舞い申し上げます","EPCE-5642","2009-07-01","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5642/","0"
"458","チャンプル①〜ハッピーマリッジソングカバー集〜","EPCE-5645","2009-07-16","カバーアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5645/","0"
"459","ピンチはチャンス バカになろうぜ!","TGCS-5700","2009-07-22","インディーズシングル","メロン記念日×ニューロティカ","http://www.up-front-works.jp/release/detail/TGCS-5700/","1"
"460","世界はサマー・パーティ","HKCN-50084","2009-07-29","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50084/","0"
"461","sweet suicide summer story","TGCS-5713","2009-08-12","インディーズシングル","メロン記念日×ミドリ","http://www.up-front-works.jp/release/detail/TGCS-5713/","1"
"462","なんちゃって恋愛","EPCE-5647","2009-08-12","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5647/","0"
"463","Take It Easy!","PCCA-02987","2009-08-26","シングル","Buono!","https://mdb.tower.jp/release/11500687/Take-It-Easy!-%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"464","School Days","PCCA-03000","2009-09-02","シングル","ガーディアンズ4","http://www.helloproject.com/release/detail/PCCA-03000/","0"
"465","EVERYDAY 絶好調!!","EPCE-5656","2009-09-16","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5656/","0"
"466","あすはデートなのに、今すぐ声が聞きたい","GFCG-11602","2009-09-23","インディーズシングル","S/mileage","http://www.helloproject.com/release/detail/GFCG-11602/","0"
"467","この胸のときめきを","HKCN-50090","2009-09-30","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50090/","0"
"468","モーニング娘。全シングル カップリングコレクション","EPCE-5661","2009-10-07","ベストアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5661/","0"
"469","青春・オン・ザ・ロード","TGCS-5828","2009-10-21","インディーズシングル","メロン記念日×THE COLLECTORS","http://www.up-front-works.jp/release/detail/TGCS-5828/","1"
"470","気まぐれプリンセス","EPCE-5667","2009-10-28","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5667/","0"
"471","私の未来のだんな様/流星ボーイ","PKCP-5143","2009-11-11","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5143/","0"
"472","℃-uteなんです!全シングル集めちゃいましたっ!①","EPCE-5674","2009-11-18","ベストアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5674/","0"
"473","PARTY TIME/わたしのたまご","PCCA-03046","2009-11-18","シングル","ガーディアンズ4/しゅごキャラエッグ!","http://www.helloproject.com/release/detail/PCCA-03046/","0"
"474","スキちゃん","GFCG-11603","2009-11-23","インディーズシングル","S/mileage","http://www.helloproject.com/release/detail/GFCG-11603/","0"
"475","Love＆Peace＝パラダイス","HKCN-50096","2009-11-25","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50096/","0"
"476","プッチベスト10","EPCE-5677","2009-12-02","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5677/","0"
"477","FRIENDS","HKCN-50102","2009-12-16","オリジナルアルバム","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50102/","0"
"478","Bravo☆Bravo","PCCA-03045","2009-12-16","シングル","Buono!","https://mdb.tower.jp/release/11526890/Bravo%E2%98%86Bravo-%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"479","メロンティー","TGCS-5983","2009-12-30","インディーズシングル","メロン記念日×GOING UNDER GROUND","http://www.up-front-works.jp/release/detail/TGCS-5983/","1"
"480","SHOCK!","EPCE-5681","2010-01-06","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5681/","0"
"481","Going On!","PCCA-03081","2010-01-20","シングル","ガーディアンズ4/しゅごキャラエッグ!","http://www.helloproject.com/release/detail/PCCA-03081/","0"
"482","Our Songs","PCCA-03076","2010-02-03","シングル","Buono!","https://mdb.tower.jp/release/11563166/Our-Songs-%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"483","女が目立って なぜイケナイ","EPCE-5685","2010-02-10","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5685/","0"
"484","We are Buono!","PCCA-03077","2010-02-10","オリジナルアルバム","Buono!","https://mdb.tower.jp/release/11563167/We-are-Buono!-%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"485","MELON'S NOT DEAD","EPCE-5692","2010-02-17","オリジナルアルバム","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5692/","1"
"486","ショッキング5","EPCE-5694","2010-02-24","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5694/","0"
"487","春の嵐","HKCN-50105","2010-02-25","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50105/","0"
"488","雄叫びボーイ WAO!/友達は友達なんだ!","PKCP-5149","2010-03-03","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5149/","0"
"489","READY! KICK OFF!!","TGCS-6119","2010-03-06","インディーズシングル","音楽ガッタス","https://musicbrainz.org/release-group/c313fb2d-67ff-4785-9166-8413347b96e1","0"
"490","オトナになるって難しい!!!","TGCS-6045","2010-03-14","インディーズシングル","スマイレージ","http://www.up-front-works.jp/release/detail/TGCS-6045/","0"
"491","⑩ MY ME","EPCE-5697","2010-03-17","オリジナルアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5697/","0"
"492","6th 雄叫びアルバム","PKCP-5155","2010-03-31","オリジナルアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5155/","0"
"493","URA MELON","EPCE-5702","2010-04-21","ベストアルバム","メロン記念日","http://www.up-front-works.jp/release/detail/EPCE-5702/","1"
"494","キャンパスライフ〜生まれて来てよかった〜","EPCE-5704","2010-04-28","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5704/","0"
"495","お願いだから…","HKCN-50109","2010-05-12","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50109/","0"
"496","夢見る 15歳","HKCN-50113","2010-05-26","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50113/","0"
"497","青春コレクション","EPCE-5709","2010-06-09","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5709/","0"
"498","リトル♥ぷりんせす☆ぷりっ!","HKCN-50118","2010-06-16","シングル","リルぷりっ","http://www.up-front-works.jp/release/detail/HKCN-50118/","0"
"499","夢見る 15歳 (PAX JAPONICA GROOVE REMIX)","UFDL-1032","2010-06-28","配信","スマイレージ","https://mora.jp/package/43000030/UFDL-1032/","0"
"500","本気ボンバー!!","PKCP-5160","2010-07-14","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5160/","0"
"501","○○ がんばらなくてもええねんで!!","HKCN-50119","2010-07-28","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50119/","0"
"502","○○ がんばらなくてもええねんで!!（TopNude Remix Version 01）","UFDL-1035","2010-08-07","配信","スマイレージ","https://mora.jp/package/43000030/UFDL-1035/","0"
"503","The Best Buono!","PCCA-03244","2010-08-10","ベストアルバム","Buono!","https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E","0"
"504","Danceでバコーン!","EPCE-5717","2010-08-25","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5717/","0"
"505","元気者で行こう!","HKCN-50126","2010-09-15","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50126/","0"
"506","同じ時給で働く友達の美人ママ","HKCN-50135","2010-09-29","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50135/","0"
"507","おしゃれ マイドリーム/エレガントガール","QWCT-10058","2010-10-13","シングル","北神未海（CV 小川真奈）with MM学園 合唱部／氷室衣舞（","https://musicbrainz.org/release-group/2434b1d2-a711-4796-8a92-2749d675ff17","0"
"508","あっぱれ回転寿司","EPCE-5730","2010-10-27","シングル","むてん娘。","http://www.helloproject.com/release/detail/EPCE-5730/","0"
"509","同じ時給で働く友達の美人ママ(Remix Type1)","UFDL-1043","2010-11-03","配信","スマイレージ","https://mora.jp/package/43000030/UFDL-1043/","0"
"510","シャイニング パワー","PKCP-5166","2010-11-10","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5166/","0"
"511","女と男のララバイゲーム","EPCE-5722","2010-11-17","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5722/","0"
"512","アイドルール","HKCN-50142","2010-11-17","シングル","リルぷりっ","http://www.up-front-works.jp/release/detail/HKCN-50142/","0"
"513","Click you Link me","EPCE-5732","2010-11-24","オリジナルアルバム","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5732/","1"
"514","MORE FRIENDS","HKCN-50145","2010-11-24","オリジナルアルバム","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50145/","0"
"515","マイ・スクール・マーチ","HKCN-50151","2010-11-24","シングル","おはガールメープル with スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50151/","0"
"516","Fantasy! 拾壱","EPCE-5733","2010-12-01","オリジナルアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5733/","0"
"517","会いたいロンリークリスマス","EPCE-5736","2010-12-01","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5736/","0"
"518","悪ガキッ①","HKCN-50148","2010-12-08","オリジナルアルバム","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50148/","0"
"520","ハロカバ(亀井絵里)","UFDL-1078","2010-12-08","配信","亀井絵里","https://mora.jp/package/43000030/UFDL-1078/","0"
"521","プッチベスト11","EPCE-5741","2010-12-15","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5741/","0"
"522","LOVE涙色 (ハロカバ：岡井千聖)","UFDL-1079","2010-12-22","配信","岡井千聖","https://recochoku.jp/album/A2000272664/","0"
"523","聖なる鐘がひびく夜 (ハロカバ：新垣里沙)","UFDL-1083","2010-12-22","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"524","聖なる鐘がひびく夜 (ハロカバ：嗣永桃子)","UFDL-1085","2010-12-22","配信","嗣永桃子","https://recochoku.jp/album/A2000272664/","0"
"525","聖なる鐘がひびく夜 (ハロカバ：矢島舞美)","UFDL-1086","2010-12-22","配信","矢島舞美","https://recochoku.jp/album/A2000272664/","0"
"526","聖なる鐘がひびく夜 (ハロカバ：鈴木愛理)","UFDL-1087","2010-12-22","配信","鈴木愛理","https://recochoku.jp/album/A2000272664/","0"
"527","真夏の光線 (ハロカバ：岡井千聖)","UFDL-1088","2010-12-22","配信","岡井千聖","https://recochoku.jp/album/A2000272664/","0"
"528","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：岡井千聖)","UFDL-1089","2010-12-22","配信","岡井千聖","https://recochoku.jp/album/A2000272664/","0"
"529","青春のセレナーデ","HKCN-50154","2011-01-26","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50154/","0"
