"10953","23","涙ッチ","モーニング娘。","モーニング娘｡","EN","SPMM034","SPMM034001",,,"1420"
"10954","1","One・Two・Three","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1607"
"10955","2","The 摩天楼ショー","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1608"
"10956","3","What's Up? 愛はどうなのよ〜","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1625"
"10957","4","笑って! YOU","譜久村・生田・鞘師・鈴木香香・飯窪・石田・佐藤・工藤遥","譜久村聖・生田衣梨奈・鞘師里保・鈴木香音・飯窪春菜・石田亜佑美・佐藤優樹・工藤遥",,"SPMM035","SPMM035001",,,"1632"
"10958","5","私の時代!","モーニング娘。ロッキーズ","モーニング娘。ロッキーズ",,"SPMM035","SPMM035001",,,"1609"
"10959","6","地球が泣いている","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1630"
"10960","7","ブラボー!","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1467"
"10961","8","アイサレタイノニ…","モーニング娘。Ｑ期","モーニング娘｡",,"SPMM035","SPMM035001",,,"1610"
"10962","9","青春ど真ん中","モーニング娘。天気組","モーニング娘。天気組",,"SPMM035","SPMM035001",,,"1611"
"10963","10","涙一滴","田中れいな","田中れいな",,"SPMM035","SPMM035001",,,"1631"
"10964","11","ラララのピピピ","道重さゆみ","モーニング娘｡",,"SPMM035","SPMM035001",,,"1627"
"10965","12","彼と一緒にお店がしたい!","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1537"
"10966","13","CRAZY ABOUT YOU","鞘師里保・石田亜佑美","ミニモニ。","回替わり","SPMM035","SPMM035001","10/8昼・10/14昼・11/",,"653"
"10967","13","普通の少女A","田中れいな・佐藤優樹・工藤遥","田中れいな・佐藤優樹・工藤遥","回替わり","SPMM035","SPMM035001","9/15昼・10/7夜・10/1",,"1635"
"10968","13","愛の意味を教えて!","道重さゆみ・飯窪春菜","W","回替わり","SPMM035","SPMM035001","9/15夜・9/22昼・10/2",,"870"
"10969","13","抱いてよ! PLEASE GO ON","田中れいな","後藤真希","回替わり","SPMM035","SPMM035001","9/16昼・9/23昼・10/8",,"645"
"10970","13","一切合切 あなたに∮あ・げ・る♪","譜久村聖・生田衣梨奈・鈴木香音・工藤遥","美勇伝","回替わり","SPMM035","SPMM035001","9/16夜・9/23夜・11/4",,"958"
"10971","13","信念だけは貫き通せ!","道重・生田・鞘師・鈴木香・飯窪","モーニング娘｡","回替わり","SPMM035","SPMM035001","9/22夜・10/7昼・11/4",,"1637"
"10972","13","私の魅力に 気付かない鈍感な人","佐藤優樹","光井愛佳","回替わり","SPMM035","SPMM035001","9/30昼・10/13昼・11/",,"1319"
"10973","13","大好き100万点","譜久村聖・石田亜佑美","譜久村聖・石田亜佑美","回替わり","SPMM035","SPMM035001","9/30夜・10/13夜・10/",,"1636"
"10974","14.1","雨の降らない星では愛せないだろう?","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"1296"
"10975","14.2","気まぐれプリンセス","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"1368"
"10976","14.3","Fantasyが始まる","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"1468"
"10977","14.4","SEXY BOY 〜そよ風に寄り添って〜","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"942"
"10978","14.5","I'm Lucky girl","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"1471"
"10979","14.6","OK YEAH!","モーニング娘。","モーニング娘｡","メドレー","SPMM035","SPMM035001",,,"1549"
"10980","15","リゾナント ブルー","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1200"
"10981","16","恋愛ハンター","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1597"
"10982","17","ドッカ〜ン カプリッチオ","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1628"
"10983","18","ゼロから始まる青春","モーニング娘。","モーニング娘｡",,"SPMM035","SPMM035001",,,"1629"
"10984","19","ワクテカ Take a chance","モーニング娘。","モーニング娘｡","EN","SPMM035","SPMM035001",,,"1633"
"10985","20","Be Alive","モーニング娘。","モーニング娘｡","EN","SPMM035","SPMM035001",,,"1626"
"10986","1","ワクテカ Take a chance(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1633"
"10987","2","愛の軍団","モーニング娘。","モーニング娘。'14",,"SPMM038","SPMM038001",,,"1701"
"10988","3","ウルフボーイ","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1712"
"10989","4","Moonlight night 〜月夜の晩だよ〜","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1418"
"10990","5","THE マンパワー!!!(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"838"
"10991","6","負ける気しない 今夜の勝負","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1702"
"10992","7","Help me!!(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1649"
"10993","8","I WISH(updated)","9,10,11期","モーニング娘｡",,"SPMM038","SPMM038001",,,"158"
"10994","9.1","歩いてる(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1006"
"10995","9.2","ラララのピピピ","道重さゆみ","道重さゆみ",,"SPMM038","SPMM038001",,,"1627"
"10996","10","恋愛ハンター(updated)","モーニング娘。","モーニング娘｡","回替わり","SPMM038","SPMM038001","A",,"1597"
"10997","10","A B C D E-cha E-chaしたい","モーニング娘。","モーニング娘｡","回替わり","SPMM038","SPMM038001","B",,"1679"
"10998","11","ふんわり恋人一年生","生田・鞘師・鈴木香音・石田・小田","モーニング娘｡","回替わり","SPMM038","SPMM038001","A",,"1704"
"10999","11","坊や","道重・譜久村・飯窪・佐藤・工藤遥","モーニング娘。(道重さゆみ・譜久村聖・飯窪春菜・佐藤優樹・工藤遥)","回替わり","SPMM038","SPMM038001","B",,"1703"
"11000","12","坊や","道重・譜久村・飯窪・佐藤・工藤遥","モーニング娘。(道重さゆみ・譜久村聖・飯窪春菜・佐藤優樹・工藤遥)","回替わり","SPMM038","SPMM038001","A",,"1703"
"11001","12","ふんわり恋人一年生","生田・鞘師・鈴木香音・石田・小田","モーニング娘｡","回替わり","SPMM038","SPMM038001","B",,"1704"
"11002","13","ザ☆ピ〜ス!(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"215"
"11003","14.1","そうだ! We're ALIVE(updated)","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"327"
"11004","14.1","そうだ! We're ALIVE(updated)","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"327"
"11005","14.2","SONGS","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"1317"
"11006","14.2","君さえ居れば何も要らない","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1678"
"11007","14.3","なんちゃって恋愛","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"1356"
"11008","14.3","愛され過ぎることはないのよ","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1455"
"11009","14.4","好きだな君が","道重さゆみ・譜久村聖","道重さゆみ・譜久村聖","メドレー","SPMM038","SPMM038001","A",,"1544"
"11010","14.4","普通の少女A","佐藤・工藤遥","田中れいな・佐藤優樹・工藤遥","メドレー","SPMM038","SPMM038001","B",,"1635"
"11011","14.5","SEXY BOY 〜そよ風に寄り添って〜","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"942"
"11012","14.5","地球が泣いている","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1630"
"11013","14.6","Take off is now!","鞘師・石田・小田","高橋愛・新垣里沙・田中れいな","メドレー","SPMM038","SPMM038001","A",,"1318"
"11014","14.6","アイサレタイノニ…","9期","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1610"
"11015","14.7","しょうがない 夢追い人","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"1331"
"11016","14.7","3、2、1 BREAKIN'OUT!","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1332"
"11017","14.8","トキメクトキメケ","道重・譜久村・生田・飯窪・石田","道重さゆみ・譜久村聖・生田衣梨奈・飯窪春菜・石田亜佑美","メドレー","SPMM038","SPMM038001","A",,"1680"
"11018","14.8","ブラボー!","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","B",,"1467"
"11019","14.9","ドッカ〜ン カプリッチオ","モーニング娘。","モーニング娘｡","メドレー","SPMM038","SPMM038001","A",,"1628"
"11020","15","LOVEマシーン(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"90"
"11021","16","One・Two・Three(updated)","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1607"
"11022","17","ブレインストーミング","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1677"
"11023","18","わがまま 気のまま 愛のジョーク","モーニング娘。","モーニング娘｡",,"SPMM038","SPMM038001",,,"1700"
"11024","19","What is LOVE?","モーニング娘。","モーニング娘。'14","EN","SPMM038","SPMM038001","16中野からM11",,"1736"
"11025","19","恋愛レボリューション21(updated)","モーニング娘。","モーニング娘｡","EN","SPMM038","SPMM038001","9神戸まで",,"171"
"11026","20","チャンス チャンス ブギ","モーニング娘。","モーニング娘｡","EN","SPMM038","SPMM038001","20名古屋まで",,"943"
"11027","20","OK YEAH!","モーニング娘。","モーニング娘｡","EN","SPMM038","SPMM038001","26札幌からM10",,"1549"
"11028","1","What's Up? 愛はどうなのよ〜","モーニング娘。","モーニング娘｡",,"TO12003","TO12003001",,,"1625"
"11029","2","トウモロコシと空と風","工藤遥","安倍なつみ",,"TO12003","TO12003001",,,"135"
"11030","3","踊れ! モーニングカレー","鈴木香音","モーニング娘｡",,"TO12003","TO12003001",,,"1007"
"11031","4","原色GAL 派手に行くべ!","生田衣梨奈","後藤真希",,"TO12003","TO12003001",,,"673"
"11032","5","片思いの終わりに","道重さゆみ","亀井絵里",,"TO12003","TO12003001",,,"1323"
"11033","6","チョコレート魂","飯窪春菜","松浦亜弥",,"TO12003","TO12003001",,,"1307"
"11034","7","ボン キュッ! ボン キュッ! BOMB GIRL","譜久村聖","モーニング娘｡",,"TO12003","TO12003001",,,"1147"
"11035","8","ラヴ&ピィ〜ス! HEROがやって来たっ。","佐藤優樹","モーニング娘｡",,"TO12003","TO12003001",,,"839"
"11036","9","声","石田亜佑美","モーニング娘｡",,"TO12003","TO12003001",,,"823"
"11037","10","気まぐれプリンセス","鞘師里保","モーニング娘｡",,"TO12003","TO12003001",,,"1368"
"11038","11","印象派 ルノアールのように","田中れいな","エレジーズ",,"TO12003","TO12003001",,,"877"
"11039","12","さくら満開","鞘師里保・鈴木香音・譜久村聖・飯窪春菜・工藤遥","モーニング娘。さくら組",,"TO12003","TO12003001",,,"724"
"11040","13","友情 〜心のブスにはならねぇ!〜","道重さゆみ・田中れいな・生田衣梨奈・石田亜佑美・佐藤優樹","モーニング娘。おとめ組",,"TO12003","TO12003001",,,"723"
"11041","14","泣いちゃうかも","モーニング娘。","モーニング娘｡",,"TO12003","TO12003001",,,"1309"
"11042","15","SEXY BOY 〜そよ風に寄り添って〜","モーニング娘。","モーニング娘｡",,"TO12003","TO12003001",,,"942"
"11043","1","ジングルベル","モーニング娘。'14","James Lord Pierpont",,"FC14013","FC14013001",,"登場曲","260"
"11044","2","友(とも)","モーニング娘。'14","モーニング娘｡",,"FC14013","FC14013001","1",,"1437"
"11045","2","Loveイノベーション","モーニング娘。'14","モーニング娘｡",,"FC14013","FC14013001","2",,"1634"
"11046","2","TIKI BUN","モーニング娘。'14","モーニング娘。'14",,"FC14013","FC14013001","3",,"1775"
"11047","3","ぴったりしたいX'mas!","鈴木香音・工藤遥・小田さくら","プッチモニ",,"FC14013","FC14013001","1",,"254"
"11048","3","ぴったりしたいX'mas!","譜久村聖・飯窪春菜・佐藤優樹","プッチモニ",,"FC14013","FC14013001","2",,"254"
"11049","3","ぴったりしたいX'mas!","生田衣梨奈・鞘師里保・石田亜佑美","プッチモニ",,"FC14013","FC14013001","3",,"254"
"11050","4","グルグルJUMP","モーニング娘。'14","久住小春・ジュンジュン・リンリン",,"FC14013","FC14013001",,,"1320"
"11051","1","Password is 0","モーニング娘。'14","モーニング娘。'14",,"HF14004","HF14004001",,,"1746"
"11052","2","君の代わりは居やしない","モーニング娘。'14","モーニング娘。'14",,"HF14004","HF14004001",,,"1735"
"11053","3","心の叫びを歌にしてみた","℃-ute","℃-ute",,"HF14004","HF14004001",,,"1741"
"11054","4","愛ってもっと斬新","℃-ute","℃-ute",,"HF14004","HF14004001",,,"1718"
"11055","5","ミステリーナイト!","スマイレージ","スマイレージ",,"HF14004","HF14004001",,,"1747"
"11056","6","「良い奴」","スマイレージ","スマイレージ",,"HF14004","HF14004001",,,"1732"
"11057","7","裸の裸の裸のKISS","Juice=Juice","Juice=Juice",,"HF14004","HF14004001",,,"1743"
"11058","8","イジワルしないで 抱きしめてよ","Juice=Juice","Juice=Juice",,"HF14004","HF14004001",,,"1721"
"11059","9","1億3千万総ダイエット王国","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1738"
"11060","10","コイセヨ!","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1739"
"11061","11","インストール ","Bitter & Sweet","Bitter & Sweet",,"HF14004","HF14004001",,,"3049"
"11062","12","木立を抜ける風のように","ODATOMO","ODATOMO","SATOYAMAユニット","HF14004","HF14004001",,,"1790"
"11063","13","Dream Last Train","トリプレット","トリプレット","SATOYAMAユニット","HF14004","HF14004001",,,"1789"
"11064","14","嗚呼、素晴らしき日々よ","さとのあかり","さとのあかり","SATOYAMAユニット","HF14004","HF14004001",,,"1788"
"11065","15","不器用","LoVendoЯ","LoVendoЯ",,"HF14004","HF14004001",,,"3054"
"11066","16","BINGO","LoVendoЯ","LoVendoЯ",,"HF14004","HF14004001",,,"3051"
"11067","17","おへその国からこんにちは","ハロプロ研修生","ハロプロ研修生",,"HF14004","HF14004001",,,"1733"
"11068","18","アンブレラ","勝田里奈","タンポポ#","ソロ","HF14004","HF14004001",,,"1378"
"11069","19","彼女になりたいっ!!!","岡井千聖＋ハロプロ研修生","ハロプロ研修生","ソロ","HF14004","HF14004001",,,"1638"
"11070","20","恋の呪縛","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"802"
"11071","21","付き合ってるのに片思い","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1149"
"11072","22","桜→入学式","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1106"
"11073","23","CLAP!","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1228"
"11074","24","ライバル","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1338"
"11075","25","アレコレしたい!","Juice=Juice","Juice=Juice",,"HF14004","HF14004001",,,"1744"
"11076","26","ええか!?","スマイレージ","スマイレージ",,"HF14004","HF14004001",,,"1731"
"11077","27","Love take it all","℃-ute","℃-ute",,"HF14004","HF14004001",,,"1742"
"11078","28","大人なのよ!","Berryz工房","Berryz工房",,"HF14004","HF14004001",,,"1737"
"11079","29","Help me!!","モーニング娘。'14","モーニング娘｡",,"HF14004","HF14004001",,,"1649"
"11080","30","JUMP(2012神聖なるVer.)","全員","℃-ute",,"HF14004","HF14004001",,,"1036"
"11081","1","Password is 0","モーニング娘。'14","モーニング娘。'14",,"SPMM040","SPMM040001",,,"1746"
"11082","2","君の代わりは居やしない","モーニング娘。'14","モーニング娘。'14",,"SPMM040","SPMM040001",,,"1735"
"11083","3","HOW DO YOU LIKE JAPAN? 〜日本はどんな感じでっか?〜","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"935"
"11084","4","Only you","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1517"
"11085","5","ブレインストーミング","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1677"
"11086","6","恋愛ハンター","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1597"
"11087","7","愛の軍団","モーニング娘。'14","モーニング娘。'14",,"SPMM040","SPMM040001",,,"1701"
"11088","8","ドッカ〜ン カプリッチオ","ハロプロ研修生","モーニング娘｡",,"SPMM040","SPMM040001",,,"1628"
"11089","9","笑顔YESヌード","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1031"
"11090","10","ワクテカ Take a chance","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1633"
"11091","11","気まぐれプリンセス","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1368"
"11092","12","君さえ居れば何も要らない","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1678"
"11093","13","泣いちゃうかも","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1309"
"11094","14","恋愛レボリューション21","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"171"
"11095","15.1","友(とも)","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001",,,"1437"
"11096","15.2","泣き出すかもしれないよ","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","A",,"1405"
"11097","15.2","ふんわり恋人一年生","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","B",,"1704"
"11098","15.3","私のでっかい花","モーニング娘。'14","田中れいな・飯窪春菜・石田亜佑美","カップリングメドレー","SPMM040","SPMM040001","A",,"1652"
"11099","15.3","大好きだから絶対に許さない","鞘師里保・小田さくら","鞘師里保、小田さくら","カップリングメドレー","SPMM040","SPMM040001","B",,"1654"
"11100","15.4","哀愁ロマンティック","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","A",,"1651"
"11101","15.4","大好き100万点","譜久村聖・石田亜佑美","譜久村聖・石田亜佑美","カップリングメドレー","SPMM040","SPMM040001","B",,"1636"
"11102","15.5","トキメクトキメケ","モーニング娘。'14","道重さゆみ・譜久村聖・生田衣梨奈・飯窪春菜・石田亜佑美","カップリングメドレー","SPMM040","SPMM040001","A",,"1680"
"11103","15.5","坊や","モーニング娘。'14","モーニング娘。(道重さゆみ・譜久村聖・飯窪春菜・佐藤優樹・工藤遥)","カップリングメドレー","SPMM040","SPMM040001","B",,"1703"
"11104","15.6","やめてよ! シンドバッド","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","A",,"1518"
"11105","15.6","なには友あれ!","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","B",,"1653"
"11106","15.7","信念だけは貫き通せ!","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","A",,"1637"
"11107","15.7","私がいて 君がいる","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001","B",,"1598"
"11108","15.8","彼と一緒にお店がしたい!","モーニング娘。'14","モーニング娘｡","カップリングメドレー","SPMM040","SPMM040001",,,"1537"
"11109","16","Help me!!","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1649"
"11110","17","One・Two・Three","モーニング娘。'14","モーニング娘｡",,"SPMM040","SPMM040001",,,"1607"
"11111","18","What is LOVE?","モーニング娘。'14","モーニング娘。'14",,"SPMM040","SPMM040001",,,"1736"
"11112","19","笑顔の君は太陽さ","モーニング娘。'14","モーニング娘。'14",,"SPMM040","SPMM040001",,,"1734"
"11113","20","時空を超え 宇宙を超え","モーニング娘。'14","モーニング娘。'14","EN","SPMM040","SPMM040001",,,"1745"
"11114","21","わがまま 気のまま 愛のジョーク","モーニング娘。'14","モーニング娘｡","EN","SPMM040","SPMM040001",,,"1700"
"11115","1","TIKI BUN","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1775"
"11116","1","TIKI BUN","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1775"
"11117","2","わがまま 気のまま 愛のジョーク","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1700"
"11118","2","わがまま 気のまま 愛のジョーク","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1700"
"11119","3","What is LOVE?","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1736"
"11120","3","What is LOVE?","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1736"
"11121","4","時空を超え 宇宙を超え","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1745"
"11122","4","時空を超え 宇宙を超え","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1745"
"11123","5","Do it! Now","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"431"
"11124","5","Do it! Now","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"431"
"11125","6","笑えない話","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001","A",,"1782"
"11126","6","私は私なんだ","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001","B",,"1781"
"11127","6","明日を作るのは君","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1778"
"11128","7","Fantasyが始まる","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1468"
"11129","7","Fantasyが始まる","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1468"
"11130","8","愛の軍団","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1701"
"11131","8","I WISH(updated)","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"158"
"11132","9","大人になれば 大人になれる","生田・鈴木香・石田・佐藤・工藤遥","生田衣梨奈・鈴木香音・石田亜佑美・佐藤優樹・工藤遥(モーニング娘。)",,"SPMM042","SPMM042001","A",,"1783"
"11133","9","キラリと光る星","鞘師里保・小田さくら","鞘師里保・小田さくら(モーニング娘。'14)",,"SPMM042","SPMM042001","B",,"1779"
"11134","9","シャバダバ ドゥ〜","道重さゆみ","道重さゆみ",,"SPMM042","SPMM042001",,,"1776"
"11135","10","シャバダバ ドゥ〜","道重さゆみ","道重さゆみ",,"SPMM042","SPMM042001","A",,"1776"
"11136","10","It's You","道重さゆみ","道重さゆみ",,"SPMM042","SPMM042001","B","BD：鞘師・石田","1322"
"11137","10","笑顔の君は太陽さ","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1734"
"11138","11","彼と一緒にお店がしたい!","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1537"
"11139","11","恋人には絶対に知られたくない真実","道重さゆみ、譜久村聖・飯窪春菜","道重さゆみ、譜久村聖・飯窪春菜",,"SPMM042","SPMM042001",,,"1780"
"11140","12","ゼロから始まる青春","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1629"
"11141","12.01","シルバーの腕時計","鞘師(ラップ：生田・石田)","モーニング娘。(田中れいな・鞘師里保 Rap:新垣里沙・光井愛佳)","スペシャルメドレー","SPMM042","SPMM042001",,,"1543"
"11142","12.02","Help me!!(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1649"
"11143","12.03","恋愛レボリューション21(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"171"
"11144","12.04","恋愛ハンター(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1597"
"11145","12.05","ラララのピピピ","道重さゆみ","道重さゆみ","スペシャルメドレー","SPMM042","SPMM042001",,,"1627"
"11146","12.06","A B C D E-cha E-chaしたい","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1679"
"11147","12.07","ワクテカ Take a chance(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1633"
"11148","12.08","ブレインストーミング(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1677"
"11149","12.09","好きだな君が","道重さゆみ・譜久村聖","道重さゆみ・譜久村聖","スペシャルメドレー","SPMM042","SPMM042001",,,"1544"
"11150","12.1","この地球の平和を本気で願ってるんだよ!","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1536"
"11151","12.11","青春コレクション","鈴木香・飯窪・佐藤・工藤遥・小田","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1436"
"11152","12.12","LOVEマシーン(updated)","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"90"
"11153","12.13","Give me 愛","モーニング娘。'14","モーニング娘｡","スペシャルメドレー","SPMM042","SPMM042001",,,"1542"
"11154","13","シャボン玉","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"323"
"11155","13","彼と一緒にお店がしたい!","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1537"
"11156","14","One・Two・Three","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1607"
"11157","14.1","シルバーの腕時計","鞘師(ラップ：生田・石田)","モーニング娘。(田中れいな・鞘師里保 Rap:新垣里沙・光井愛佳)","メドレー","SPMM042","SPMM042001","A",,"1543"
"11158","14.1","ラララのピピピ","道重(BD：生田・鞘師・鈴木香)","道重さゆみ","メドレー","SPMM042","SPMM042001","B",,"1627"
"11159","14.2","Help me!!","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","A",,"1649"
"11160","14.2","ワクテカ Take a chance","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","B",,"1633"
"11161","14.3","恋愛レボリューション21(updated)","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","A",,"171"
"11162","14.3","A B C D E-cha E-chaしたい","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","B",,"1679"
"11163","14.4","恋愛ハンター(updated)","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","A",,"1597"
"11164","14.4","ブレインストーミング","モーニング娘。'14","モーニング娘｡","メドレー","SPMM042","SPMM042001","B",,"1677"
"11165","14.5","ラララのピピピ","道重さゆみ","道重さゆみ","メドレー","SPMM042","SPMM042001","A",,"1627"
"11166","14.5","好きだな君が","道重さゆみ・譜久村聖","道重さゆみ・譜久村聖","メドレー","SPMM042","SPMM042001","B",,"1544"
"11167","15","Password is 0","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1746"
"11168","15","シャボン玉","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"323"
"11169","16","One・Two・Three","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1607"
"11170","16","Be Alive","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1626"
"11171","17","見返り美人","９期〜12期","モーニング娘。'14","EN","SPMM042","SPMM042001",,,"1777"
"11172","17","Password is 0","モーニング娘。'14","モーニング娘。'14",,"SPMM042","SPMM042001",,,"1746"
"11173","18","Be Alive","モーニング娘。'14","モーニング娘｡",,"SPMM042","SPMM042001",,,"1626"
"11174","18","赤いフリージア","道重さゆみ","メロン記念日","EN","SPMM042","SPMM042001",,,"522"
