"1002","水色メロディ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1003","タイムカプセル","℃-ute",NULL
"1004","EVERYDAY YEAH! 片想い","℃-ute","https://www.youtube.com/embed/Aiwnciym04A"
"1005","As ONE","℃-ute",NULL
"1006","歩いてる","モーニング娘。","https://www.youtube.com/embed/36imDbY8d3I"
"1007","踊れ! モーニングカレー","モーニング娘。",NULL
"1008","愛すクリ〜ムとMyプリン","美勇伝",NULL
"1009","シュワッ","美勇伝",NULL
"1010","Feel Your Groove","松浦亜弥",NULL
"1011","Rock My Body","松浦亜弥",NULL
"1012","ひとり","松浦亜弥",NULL
"1013","Don't Know Why","松浦亜弥",NULL
"1014","dearest.","松浦亜弥",NULL
"1015","胸さわぎスカーレット","Berryz工房","https://www.youtube.com/embed/RUR6pMzkVIY"
"1016","あいたいけど…","Berryz工房",NULL
"1017","初恋のカケラ","THE ポッシボー",NULL
"1018","あなたに夢中","THE ポッシボー",NULL
"1019","キラキラ冬のシャイニーG","田中れいな",NULL
"1020","雪/愛×あなた≧好き","高橋愛 With MC GAKI",NULL
"1021","寒いから冬だもん! 〜どうもこうもないっすよミキティ〜","藤本美貴 With 岡井千聖 & 萩原舞(℃-ute)",NULL
"1022","コタツの歌 〜jyuken story〜","吉澤ひとみ・新垣里沙・亀井絵里",NULL
"1023","わ〜MERRYピンXmas!","重ピンクと、こはっピンク",NULL
"1024","Morning Musume。Mega Mix 30","モーニング娘。",NULL
"1025","みんなの木","ともいき・木を植えたい",NULL
"1026","夢から醒めて","高橋愛(モーニング娘。)",NULL
"1027","LET'S GO 楽天イーグルス","DEF.DIVAと楽天イーグルス応援隊",NULL
"1028","Ready Go!","モーニング娘｡・DEF.DIVA・Berryz工房",NULL
"1029","僕らが生きる MY ASIA","モーニング娘。誕生10年記念隊",NULL
"1030","十年愛","モーニング娘。誕生10年記念隊",NULL
"1031","笑顔YESヌード","モーニング娘。","https://www.youtube.com/embed/UjmEOAyxKE0"
"1032","サヨナラのかわりに","モーニング娘。",NULL
"1033","主食=GOHANの唄","THE ポッシボー",NULL
"1034","そよ風のくちづけ","THE ポッシボー",NULL
"1035","桜チラリ","℃-ute","https://www.youtube.com/embed/tJIIiQLOvWw"
"1036","JUMP","℃-ute","https://www.youtube.com/embed/WAQ1KIX9zTE"
"1037","星のしずく","月島きらり starring 久住小春(モーニング娘。)",NULL
"1038","恋花火","月島きらり starring 久住小春(モーニング娘。)",NULL
"1039","Spaghetti","月島きらり starring 久住小春(モーニング娘。)",NULL
"1040","Loveだよ☆ダーリン","月島きらり starring 久住小春(モーニング娘。)",NULL
"1041","I miss you","月島きらり starring 久住小春(モーニング娘。)","https://www.youtube.com/embed/9kuZ2mDiKOs"
"1042","EVERYDAY PRECIOUS DAY","月島きらり starring 久住小春(モーニング娘。)",NULL
"1043","VERY BEAUTY","Berryz工房","https://www.youtube.com/embed/1fdT4NZYk2k"
"1044","ガキ大将","Berryz工房","https://www.youtube.com/embed/pBoanZnUFsY"
"1045","愛しき人","安倍なつみ",NULL
"1046","大人へのエレベーター","安倍なつみ",NULL
"1047","25 〜ヴァンサンク〜","安倍なつみ",NULL
"1048","くちびるで止めて","安倍なつみ",NULL
"1049","月色の光","安倍なつみ",NULL
"1050","LU LU LU","GAM",NULL
"1051","FAMILY","GAM",NULL
"1052","元気+","モーニング娘。",NULL
"1053","未来の太陽","モーニング娘。",NULL
"1054","春 ビューティフル エブリデイ","亀井絵里・光井愛佳",NULL
"1055","その出会いのために","モーニング娘。Featuring 吉澤ひとみ",NULL
"1056","シャニムニ パラダイス","高橋愛・新垣里沙・藤本美貴・田中れいな",NULL
"1057","宝の箱","重ピンクと、こはっピンク",NULL
"1058","BE ポジティブ!","モーニング娘。",NULL
"1059","ダイスキ楽天イーグルス","GAM",NULL
"1060","アンフォゲッタブル","メロン記念日",NULL
"1061","サクラ色の約束","メロン記念日",NULL
"1062","シークレット","後藤真希",NULL
"1063","インナーチャイルド","後藤真希",NULL
"1064","That's the POWER","℃-ute",NULL
"1065","僕らの輝き","℃-ute",NULL
"1066","ディスコ クイーン","℃-ute",NULL
"1067","通学ベクトル☂","℃-ute",NULL
"1068","夏DOKI リップスティック","℃-ute",NULL
"1069","悲しみトワイライト","モーニング娘。","https://www.youtube.com/embed/T-v4L0pQ1BE"
"1070","Hand made CITY","モーニング娘。",NULL
"1071","ハッピー☆彡","月島きらり starring 久住小春(モーニング娘。)",NULL
"1072","恋の魔法はハビビのビ!","月島きらり starring 久住小春(モーニング娘。)",NULL
"1073","Too far away 〜女のこころ〜","安倍なつみ",NULL
"1074","HAPPY MY FRIEND","アテナ",NULL
"1075","恋する♡エンジェル♡ハート","美勇伝",NULL
"1076","LET'S LIVE!","美勇伝",NULL
"1077","オヤジの心に灯った小さな火〜デュエットバージョン〜","里田まい with 藤岡藤巻",NULL
"1078","オジサマって大好き♪","里田まい with 藤岡藤巻",NULL
"1079","純潔〜Only〜","GAM",NULL
"1080","愛の船","GAM",NULL
"1081","ここで キスして","GAM",NULL
"1082","イチャ♡イチャ Summer","GAM",NULL
"1083","愛情オアシス","GAM",NULL
"1084","・・・H","GAM",NULL
"1085","甘い誘惑","GAM",NULL
"1086","夏のトロピカル娘。","THE ポッシボー featuring 秋山ゆりか・橋本愛奈",NULL
"1087","旅の真ん中","THE ポッシボー",NULL
"1088","金魚すくいと花火大会","THE ポッシボー featuring 岡田ロビン翔子・後藤夕貴",NULL
"1089","GOOD NIGHT SONG","THE ポッシボー",NULL
"1090","告白の噴水広場","Berryz工房","https://www.youtube.com/embed/OZnIJfhYcpE"
"1091","青春大通り","Berryz工房",NULL
"1092","めぐる恋の季節","℃-ute","https://www.youtube.com/embed/tFMfTDcr03Q"
"1093","美少女心理","℃-ute",NULL
"1094","女に 幸あれ","モーニング娘。","https://www.youtube.com/embed/JbQYK0mwLss"
"1095","Please! 自由の扉","モーニング娘。",NULL
"1096","はなをぷーん","きら☆ぴか",NULL
"1097","ふたりはNS","きら☆ぴか",NULL
"1098","風のうわさ","THE ポッシボー",NULL
"1099","ランチ=おべんとうの唄","THE ポッシボー",NULL
"1100","愛のスキスキ指数 上昇中","Berryz工房",NULL
"1101","思い立ったら 吉でっせ!","Berryz工房","https://www.youtube.com/embed/1WMawqtEbK8"
"1102","私がすることない程 全部してくれる彼","Berryz工房",NULL
"1103","サヨナラ 激しき恋","Berryz工房","https://www.youtube.com/embed/mCWOzUe0_N4"
"1104","スプリンター!","Berryz工房",NULL
"1105","サクラハラクサ","Berryz工房",NULL
"1106","桜→入学式","Berryz工房","https://www.youtube.com/embed/apOCLntAwEI"
"1107","愛しき悪友へ","モーニング娘。誕生10年記念隊",NULL
"1108","未知なる未来へ","モーニング娘。誕生10年記念隊",NULL
"1109","笑顔","松浦亜弥",NULL
"1110","あなたに出逢えて","松浦亜弥",NULL
"1111","鳴り始めた恋のBell","音楽ガッタス",NULL
"1112","DREAMIN'〜ガッタスブリリャンチスH.P.の応援歌〜","音楽ガッタス",NULL
"1113","How to use Loneliness","後藤真希",NULL
"1114","GIVE ME LOVE","後藤真希",NULL
"1115","City Wind","後藤真希",NULL
"1116","ねえ 寂しくて","後藤真希",NULL
"1117","DAYBREAK","後藤真希",NULL
"1118","WOW 素敵!","後藤真希",NULL
"1119","LIFE","後藤真希",NULL
"1120","相愛太鼓","前田有紀",NULL
"1121","ざんざ恋しぐれ","前田有紀",NULL
"1122","じゃじゃ馬パラダイス","美勇伝",NULL
"1123","青春 THE NIPPON","美勇伝",NULL
"1124","だんな様","中澤裕子",NULL
"1125","グリーティングカード","中澤裕子",NULL
"1126","今はレットイットビー","松浦亜弥",NULL
"1127","HAPPY TO GO!","松浦亜弥",NULL
"1128","ソウルメイト","松浦亜弥",NULL
"1129","ダブル レインボウ","松浦亜弥",NULL
"1130","blue bird","松浦亜弥",NULL
"1131","風に任せて","松浦亜弥",NULL
"1132","灯台","松浦亜弥",NULL
"1133","引越せない気持","松浦亜弥",NULL
"1134","女 Day by Day","松浦亜弥",NULL
"1135","都会っ子 純情","℃-ute","https://www.youtube.com/embed/Vc9JQ8OO1RA"
"1136","私立共学","℃-ute",NULL
"1137","息を重ねましょう","安倍なつみ",NULL
"1138","小説の中の二人","安倍なつみ",NULL
"1139","HELLO TO YOU〜ハロー! プロジェクト10周年記念テーマ〜","モーニング娘。",NULL
"1140","ホントのじぶん","Buono!","https://www.youtube.com/embed/CgO1WEDGZuM"
"1141","こころのたまご","Buono!",NULL
"1142","チャンス!","月島きらり starring 久住小春(モーニング娘。)",NULL
"1143","ラムタラ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1144","勝利のBIG WAVE!!!","アテナ＆ロビケロッツ",NULL
"1145","本気メキメキ♥トキメキメキ","アテナ＆ロビケロッツ",NULL
"1146","みかん","モーニング娘。","https://www.youtube.com/embed/h7GpSmkRD0o"
"1147","ボン キュッ! ボン キュッ! BOMB GIRL","モーニング娘。",NULL
"1148","FANTASY","美勇伝",NULL
"1149","付き合ってるのに片思い","Berryz工房","https://www.youtube.com/embed/-8SVneBGsDo"
"1150","我ら! Berryz仮面","Berryz工房",NULL
"1151","やったろうぜ!","音楽ガッタス",NULL
"1152","栄えろ羽ばたけ ガッタス ブリリャンチス H.P.","音楽ガッタス",NULL
"1153","カリスマ・綺麗","メロン記念日",NULL
"1154","ランチ","メロン記念日",NULL
"1155","6月のサンシャイン","メロン記念日",NULL
"1156","ドライブ","メロン記念日",NULL
"1157","あくま de FAKE","メロン記念日",NULL
"1158","LEATHER","メロン記念日",NULL
"1159","熱い魂","GAM",NULL
"1160","Olala","月島きらり starring 久住小春(モーニング娘。)",NULL
"1161","ヒマワリ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1162","こんにちぱ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1163","very! berry! strawberry!","月島きらり starring 久住小春(モーニング娘。)",NULL
"1164","幸せクローバー","月島きらり starring 久住小春(モーニング娘。)",NULL
"1165","16歳の恋なんて","安倍なつみ＆矢島舞美",NULL
"1166","私の恋人なのに","安倍なつみ＆矢島舞美",NULL
"1167","抱きしめて…涙","音楽ガッタス",NULL
"1168","お先にすんずれい","音楽ガッタス",NULL
"1169","青春のカスタード","吉澤ひとみ・里田まい",NULL
"1170","心の谷間","能登有沙",NULL
"1171","地球と月 彼と私","石川梨華",NULL
"1172","カラゲンキ","吉澤ひとみ",NULL
"1173","恋占い通りにはならないわ","是永美記",NULL
"1174","キスしよう","石川梨華",NULL
"1175","恋愛♥ライダー","Buono!","https://www.youtube.com/embed/d8Kb0WD8kvE"
"1176","じゃなきゃもったいないっ!","Buono!",NULL
"1177","青春! LOVEランチ","アテナ＆ロビケロッツ",NULL
"1178","夕暮れ☆シャーベット","アテナ＆ロビケロッツ",NULL
"1179","Café Buono!","Buono!",NULL
"1180","泣き虫少年","Buono!",NULL
"1181","バケツの水","Buono!",NULL
"1182","ガラクタノユメ","Buono!",NULL
"1183","Internet Cupid","Buono!",NULL
"1184","Last Forever","Buono!",NULL
"1185","星の羊たち","Buono!",NULL
"1186","ロックの神様","Buono!","https://www.youtube.com/embed/sH2TRvhbwB8"
"1187","君がいれば","Buono!",NULL
"1188","LALALA 幸せの歌","℃-ute","https://www.youtube.com/embed/z1zjviWR2XQ"
"1189","最高級のエンジョイGIRLS","℃-ute",NULL
"1190","イメージカラー","℃-ute",NULL
"1191","乙女COCORO","℃-ute",NULL
"1192","ほめられ伸び子のテーマ曲","℃-ute",NULL
"1193","スイーーツ→→→ライブ","℃-ute",NULL
"1194","晴れのプラチナ通り","℃-ute",NULL
"1195","ドドンガドン音頭","℃-ute",NULL
"1196","ジンギスカン","Berryz工房","https://www.youtube.com/embed/uYEKnKopViI"
"1197","ダーリン I LOVE YOU","Berryz工房",NULL
"1198","オンナザカリ","メロン記念日",NULL
"1199","越えろ! 楽天イーグルス","℃-ute","https://www.youtube.com/embed/RF7gwEbeXfc"
"1200","リゾナント ブルー","モーニング娘。","https://www.youtube.com/embed/sEwZx9GOSmc"
"1201","その場面でビビっちゃいけないじゃん!","モーニング娘。",NULL
"1202","涙の色","℃-ute","https://www.youtube.com/embed/ICM8zNn47oQ"
"1203","置き手紙","藤本美貴",NULL
"1204","遠い恋人","藤本美貴",NULL
"1205","思い出は彼方","石川梨華",NULL
"1206","あの夏の夜","三好絵梨香",NULL
"1207","最後の夏休み","岡田唯",NULL
"1208","アナタボシ","MilkyWay",NULL
"1209","サンサンGOGO","MilkyWay",NULL
"1210","Kiss! Kiss! Kiss!","Buono!","https://www.youtube.com/embed/zyLGwWTVlcc"
"1211","みんなだいすき","Buono!",NULL
"1212","きずな","松浦亜弥",NULL
"1213","C＼C(シンデレラ＼コンプレックス)","High-King",NULL
"1214","記憶の迷路","High-King",NULL
"1215","マノピアノ","真野恵里菜",NULL
"1216","行け 行け モンキーダンス","Berryz工房","https://www.youtube.com/embed/SJnyIPqJIP8"
"1217","マジ グッドチャンス サマー","Berryz工房","https://www.youtube.com/embed/PJjcN-bsAUo"
"1218","パパンケーキ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1219","Oh!トモダチ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1220","江戸の手毬唄II","℃-ute","https://www.youtube.com/embed/Hl7WGQhRPMI"
"1221","「忘れたくない夏」","℃-ute",NULL
"1222","ガチンコでいこう!","Buono!","https://www.youtube.com/embed/0W-aBo6RPjk"
"1223","れでぃぱんさぁ","Buono!",NULL
"1224","HAPPY! Stand Up","Berryz工房","https://www.youtube.com/embed/1Y789az15Qo"
"1225","この指とまれ!","Berryz工房",NULL
"1226","バカにしないで","Berryz工房","https://www.youtube.com/embed/DM8vm7dRpmA"
"1227","Ah Merry-go-round","Berryz工房",NULL
"1228","CLAP!","Berryz工房",NULL
"1229","REAL LOVE","Berryz工房",NULL
"1230","夢を一粒 〜Berryz仮面 Endingテーマ〜","Berryz工房",NULL
"1231","BE","Berryz工房",NULL
"1232","Come Together","音楽ガッタス",NULL
"1233","愛されたい 愛されたい","音楽ガッタス",NULL
"1234","ペッパー警部","モーニング娘。","https://www.youtube.com/embed/--UDLAqrlSA"
"1235","ロマンス","モーニング娘。",NULL
"1236","ラッキーオーラ","真野恵里菜","https://www.youtube.com/embed/bKZ1Agd6Zho"
"1237","タンタンターン!","MilkyWay",NULL
"1238","ガムシャララ","MilkyWay",NULL
"1239","MADAYADE","Berryz工房","https://www.youtube.com/embed/U8DntXPfZQY"
"1240","フラれパターン","Berryz工房",NULL
"1241","ロッタラ ロッタラ","Buono!","https://www.youtube.com/embed/aWmKgNZUkqQ"
"1242","マイラブ","Buono!",NULL
"1243","Kill Me Kiss Me","HANGRY & ANGRY","https://www.youtube.com/embed/kBSui-ux7ZI"
"1244","Angelia","HANGRY & ANGRY","https://www.youtube.com/embed/otzaARkyKC4"
"1245","Giza Giza","HANGRY & ANGRY","https://www.youtube.com/embed/JeHnBVWOpP4"
"1246","ロマンティックにバイオレンス","HANGRY & ANGRY","https://www.youtube.com/embed/1TlEN2r0sco"
"1247","Wall Flower","HANGRY & ANGRY","https://www.youtube.com/embed/nmFT9TuSIgQ"
"1248","どうにもとまらない","モーニング娘。",NULL
"1249","居酒屋","五木ひろし&高橋愛",NULL
"1250","白い蝶のサンバ","モーニング娘。",NULL
"1251","林檎殺人事件","モーニング娘。",NULL
"1252","街の灯り","高橋愛・新垣里沙",NULL
"1253","恋のダイヤル6700","モーニング娘。",NULL
"1254","ピンポンパン体操","亀井絵里・道重さゆみ・田中れいな・久住小春・光井愛佳・ジュンジュン・リンリン",NULL
"1255","わたしの青い鳥","モーニング娘。",NULL
"1256","ジョニィへの伝言","新垣里沙・亀井絵里・田中れいな",NULL
"1257","UFO","モーニング娘。",NULL
"1258","FOREVER LOVE","℃-ute","https://www.youtube.com/embed/JquSlg7zqVE"
"1259","セブンティーンズ VOW","℃-ute",NULL
"1260","スクリーン","安倍なつみ",NULL
"1261","さよならさえ言えぬまま","安倍なつみ",NULL
"1262","花いちもんめ","松浦亜弥",NULL
"1263","モーニング娘。シングルメドレー 〜ハワイアン〜","高木ブーとモ－ニング娘｡･ココナッツ娘｡･藤本美貴･石川リカ",NULL
"1264","微風","安倍なつみ",NULL
"1265","あなたに会えたなら","安倍なつみ",NULL
"1266","鳴り止まない タンバリン","安倍なつみ",NULL
"1267","みんなのたまご","しゅごキャラエッグ!",NULL
"1268","はじまりのうた","しゅごキャラエッグ!",NULL
"1269","ラララ-ソソソ","真野恵里菜",NULL
"1270","コイサイン","月島きらり starring 久住小春(モーニング娘。)",NULL
"1271","ラブチク","月島きらり starring 久住小春(モーニング娘。)",NULL
"1272","マスカラフル","月島きらり starring 久住小春(モーニング娘。)",NULL
"1273","パピーラブ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1274","ソラミミドレミ","月島きらり starring 久住小春(モーニング娘。)",NULL
"1275","夢のバルーン","月島きらり starring 久住小春(モーニング娘。)",NULL
"1276","結婚しない二人","松浦亜弥",NULL
"1277","七回歌うといいことがある歌","松浦亜弥",NULL
"1278","beautiful day","松浦亜弥",NULL
"1279","boomboomboom","松浦亜弥",NULL
"1280","想いあふれて","松浦亜弥",NULL
"1281","レスキュー! レスキュー!","松浦亜弥",NULL
"1282","中央改札","松浦亜弥",NULL
"1283","真珠","松浦亜弥",NULL
"1284","Fallin'","松浦亜弥",NULL
"1285","co・no・mi・chi","Buono!","https://www.youtube.com/embed/zXPs4ZW3tSM"
"1286","無敵の∞Power","Buono!",NULL
"1287","★憧れ My STAR★","℃-ute",NULL
"1288","One's LIFE","梅田えりか",NULL
"1289","Yes! all my family","鈴木愛理",NULL
"1290","愛してる 愛してる","中島早貴",NULL
"1291","青春ソング","矢島舞美",NULL
"1292","Big dreams","℃-ute",NULL
"1293","SHINES","℃-ute",NULL
"1294","約束は特にしないわ","℃-ute",NULL
"1295","デビュー! 〜恋する角には福来る〜","アイスクリー娘。",NULL
"1296","雨の降らない星では愛せないだろう?","アイスクリー娘。",NULL
"1297","はぴ☆はぴ サンデー!","月島きらり starring 久住小春(モーニング娘。)",NULL
"1298","ハッテン×JOY","月島きらり starring 久住小春(モーニング娘。)",NULL
"1299","Early Bird","Buono!",NULL
"1300","キラキラ","Buono!",NULL
"1301","消失点-Vanishing Point-","Buono!",NULL
"1303","I NEED YOU","Buono!",NULL
"1304","You're My Friend","Buono!",NULL
"1305","OVER THE RAINBOW","Buono!",NULL
"1306","ゴール","Buono!",NULL
"1307","チョコレート魂","松浦亜弥",NULL
"1308","ガツン","松浦亜弥",NULL
"1309","泣いちゃうかも","モーニング娘。","https://www.youtube.com/embed/YIZPmClKsqM"
"1310","弱虫","モーニング娘。",NULL
"1311","しゅごしゅご!","しゅごキャラエッグ!",NULL
"1312","ワンダーランドにつれてって","しゅごキャラエッグ!",NULL
"1313","ケンチャナ 〜大丈夫〜","前田有紀",NULL
"1314","ソウルの雨","前田有紀",NULL
"1315","抱きしめて 抱きしめて","Berryz工房","https://www.youtube.com/embed/51HrzIFkP7E"
"1316","そのすべての愛に","Berryz工房",NULL
"1317","SONGS","モーニング娘。",NULL
"1318","Take off is now!","高橋愛・新垣里沙・田中れいな",NULL
"1319","私の魅力に 気付かない鈍感な人","光井愛佳",NULL
"1320","グルグルJUMP","久住小春・ジュンジュン・リンリン",NULL
"1321","情熱のキスを一つ","高橋愛・新垣里沙・田中れいな",NULL
"1322","It's You","道重さゆみ",NULL
"1323","片思いの終わりに","亀井絵里",NULL
"1324","乙女の祈り","真野恵里菜","https://www.youtube.com/embed/TVBkEWWnN0Q"
"1325","水色想い","真野恵里菜",NULL
"1326","青春 僕","矢口真里",NULL
"1327","Bye Bye Bye!","℃-ute","https://www.youtube.com/embed/SPnsmgUGQ70"
"1328","Go Go Go!","℃-ute",NULL
"1329","MY BOY","Buono!","https://www.youtube.com/embed/7BAnHEUCaQg"
"1330","ワープ!","Buono!",NULL
"1331","しょうがない 夢追い人","モーニング娘。","https://www.youtube.com/embed/dGUiMqYz_ak"
"1332","3、2、1 BREAKIN'OUT!","モーニング娘。","https://www.youtube.com/embed/-wKtCgDsHKI"
"1333","はじめての経験","真野恵里菜","https://www.youtube.com/embed/I_gnRUWpL2s"
"1334","ナキムシ・ヨワムシ","真野恵里菜",NULL
"1335","おまかせ♪ガーディアン","ガーディアンズ4",NULL
"1336","Summer Has Come!","ガーディアンズ4",NULL
"1337","青春バスガイド","Berryz工房","https://www.youtube.com/embed/Fs935SfIn8w"
"1338","ライバル","Berryz工房","https://www.youtube.com/embed/VNZeD-PjuUs"
"1339","ぁまのじゃく","S/mileage","https://www.youtube.com/embed/RgbY4xM9O_s"
"1340","暑中お見舞い申し上げます","℃-ute","https://www.youtube.com/embed/TTPzTYYHORE"
"1341","「残暑 お見舞い 申し上げます。」","℃-ute",NULL
"1342","DIAMONDS ＜ダイアモンド＞","High-King",NULL
"1343","愛は勝つ","℃-ute・真野恵里菜",NULL
"1344","YES-YES-YES","あぁ!",NULL
"1345","君がいるだけで","プッチモニV",NULL
"1346","部屋とYシャツと私","田中れいな",NULL
"1347","守ってあげたい","新垣里沙・亀井絵里",NULL
"1348","未来予想図Ⅱ","ZYX-α",NULL
"1349","ONLY YOU","続・美勇伝",NULL
"1350","赤いスイートピー","松田聖子",NULL
"1351","for you…","リンリン",NULL
"1352","関白宣言","Berryz工房・真野恵里菜",NULL
"1353","世界は二人のために","道重さゆみ・久住小春・光井愛佳・ジュンジュン",NULL
"1354","世界は サマー・パーティ","真野恵里菜","https://www.youtube.com/embed/JVQO8mJF2Ak"
"1355","ジャスミンティー","真野恵里菜",NULL
"1356","なんちゃって恋愛","モーニング娘。","https://www.youtube.com/embed/cwT9P0VkHKw"
"1357","秋麗","モーニング娘。",NULL
"1358","すべては愛の力","モーニング娘。",NULL
"1359","Take It Easy!","Buono!","https://www.youtube.com/embed/J1u_1VvDrA8"
"1360","キライスキダイキライ","Buono!",NULL
"1361","School Days","ガーディアンズ4",NULL
"1362","いつかどこかで。","ガーディアンズ4",NULL
"1363","EVERYDAY 絶好調!!","℃-ute","https://www.youtube.com/embed/5iUCS7WiMT4"
"1364","甘い罠","℃-ute",NULL
"1365","あすはデートなのに、今すぐ声が聞きたい","S/mileage","https://www.youtube.com/embed/CYMW2EBjb8c"
"1366","この胸のときめきを","真野恵里菜","https://www.youtube.com/embed/PSC8na8oFyE"
"1367","ハッピーバースデイ・ママ","真野恵里菜",NULL
"1368","気まぐれプリンセス","モーニング娘。","https://www.youtube.com/embed/9Jm9o8YEkmw"
"1369","愛して 愛して 後一分","モーニング娘。",NULL
"1370","私の未来のだんな様","Berryz工房","https://www.youtube.com/embed/bnKr7R2DbIo"
"1371","流星ボーイ","Berryz工房","https://www.youtube.com/embed/b4TCDdPI6ZA"
"1372","PARTY TIME","ガーディアンズ4",NULL
"1373","わたしのたまご","しゅごキャラエッグ!",NULL
"1374","スキちゃん","S/mileage","https://www.youtube.com/embed/TuTO6edKwLU"
"1375","Love & Peace = パラダイス","真野恵里菜",NULL
"1376","18才の季節","真野恵里菜",NULL
"1377","ピラッ! 乙女の願い","プッチモニV",NULL
"1378","アンブレラ","タンポポ#",NULL
"1379","夢と現実","あぁ!",NULL
"1380","ペン ペン 兄弟","新ミニモニ。",NULL
"1381","DESTINY LOVE","High-King",NULL
"1382","バイバイ","里田まい with 合田兄妹",NULL
"1383","OSOZAKI 娘","真野恵里菜",NULL
"1384","いつもいつでも","真野恵里菜",NULL
"1385","サンタのサキソフォン","真野恵里菜",NULL
"1386","まつげの先に君がいる","真野恵里菜",NULL
"1387","おやすみなさい","真野恵里菜",NULL
"1388","Bravo☆Bravo","Buono!","https://www.youtube.com/embed/3U_3D9emRUg"
"1389","-Winter Story-","Buono!",NULL
"1390","SHOCK!","℃-ute","https://www.youtube.com/embed/Z5jkdriuMjs"
"1391","生きようぜ!","℃-ute",NULL
"1392","Going On!","ガーディアンズ4",NULL
"1393","ありがとう〜大きくカンシャ!〜","しゅごキャラエッグ!",NULL
"1394","Our Songs","Buono!","https://www.youtube.com/embed/ptdJYBDxMxg"
"1395","MIRACLE HAPPY LOVE SONG","Buono!",NULL
"1396","One Way = My Way","Buono!",NULL
"1397","Independent Girl〜独立女子であるために","Buono!",NULL
"1398","うらはら","Buono!",NULL
"1399","カタオモイ。","Buono!",NULL
"1400","Blue-Sky-Blue","Buono!",NULL
"1401","紅茶の美味しい店","Buono!",NULL
"1402","タビダチの歌","Buono!",NULL
"1403","We are Buono!〜Buono!のテーマ♡","Buono!",NULL
"1404","女が目立って なぜイケナイ","モーニング娘。","https://www.youtube.com/embed/gyO5aOui5Rs"
"1405","泣き出すかもしれないよ","モーニング娘。",NULL
"1406","The Party!","℃-ute",NULL
"1407","嗚呼 恋","℃-ute",NULL
"1408","Lonely girl's night","℃-ute",NULL
"1409","君の戦法","℃-ute",NULL
"1410","四月宣言","℃-ute","https://www.youtube.com/embed/_PZ_0Suue_Y"
"1411","夢があるから","℃-ute",NULL
"1412","春の嵐","真野恵里菜","https://www.youtube.com/embed/ClJJdbXwHLw"
"1413","ハロー! エスパー! ハロー!","真野恵里菜",NULL
"1414","雄叫びボーイ WAO!","Berryz工房","https://www.youtube.com/embed/B2F83O_5acg"
"1415","友達は友達なんだ!","Berryz工房","https://www.youtube.com/embed/b2lCG_0eXSg"
"1416","READY! KICK OFF!!","音楽ガッタス",NULL
"1417","オトナになるって難しい!!!","スマイレージ","https://www.youtube.com/embed/LNpIGK_klbA"
"1418","Moonlight night 〜月夜の晩だよ〜","モーニング娘。",NULL
"1419","元気ピカッピカッ!","モーニング娘。",NULL
"1420","涙ッチ","モーニング娘。",NULL
"1421","大きい瞳","亀井絵里・道重さゆみ・田中れいな",NULL
"1422","あの日に戻りたい","高橋愛・新垣里沙",NULL
"1423","大阪 美味いねん","光井愛佳・ジュンジュン・リンリン",NULL
"1424","Loving you forever","モーニング娘。",NULL
"1425","愛には 愛でしょ","Berryz工房",NULL
"1426","君の友達","Berryz工房",NULL
"1427","グランドでも廊下でも目立つ君","Berryz工房",NULL
"1428","希望の夜","Berryz工房",NULL
"1429","ヤキモチをください!","Berryz工房",NULL
"1430","キャンパスライフ 〜生まれて来てよかった〜","℃-ute","https://www.youtube.com/embed/mSyHnddLb30"
"1431","立ち上がれ 乙女達","℃-ute",NULL
"1432","お願いだから…","真野恵里菜","https://www.youtube.com/embed/G0pZo3E0I98"
"1433","花言葉","真野恵里菜",NULL
"1434","夢見る 15歳","スマイレージ","https://www.youtube.com/embed/CzNd9EnGiIM"
"1435","サンキュ! クレームブリュレの友情","スマイレージ",NULL
"1436","青春コレクション","モーニング娘。","https://www.youtube.com/embed/OnsdCVSs0WA"
"1437","友(とも)","モーニング娘。",NULL
"1438","リトル♥ぷりんせす☆ぷりっ!","リルぷりっ","https://www.youtube.com/embed/EMgKNX7YK2I"
"1439","ハッピーゴーラッキー☆ぷりっ!","リルぷりっ",NULL
"1440","本気ボンバー!!","Berryz工房","https://www.youtube.com/embed/6dl3HMYRFFI"
"1441","MOON POWER","Berryz工房",NULL
"1442","○○ がんばらなくてもええねんで!!","スマイレージ","https://www.youtube.com/embed/2V1Z5vFv8JM"
"1443","スマイル美人","スマイレージ",NULL
"1444","Danceでバコーン!","℃-ute","https://www.youtube.com/embed/o81L7vv--Ns"
"1445","これ以上 嫌われたくないの","℃-ute",NULL
"1446","元気者で行こう!","真野恵里菜","https://www.youtube.com/embed/H0te7bdKFIk"
"1447","家へ帰ろう","真野恵里菜",NULL
"1448","同じ時給で働く友達の美人ママ","スマイレージ","https://www.youtube.com/embed/gJF6T7iACQg"
"1449","エレガントガール","氷室衣舞(声：菅谷梨沙子/Berryz工房)",NULL
"1450","あっぱれ回転ずし!","むてん娘。",NULL
